"Time","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-01-lighthouse-besu:5054"", job=""cl-01-lighthouse-besu"", service=""cl-01-lighthouse-besu"", supernode=""False""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-02-lighthouse-besu:5054"", job=""cl-02-lighthouse-besu"", service=""cl-02-lighthouse-besu"", supernode=""False""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-03-lighthouse-besu:5054"", job=""cl-03-lighthouse-besu"", service=""cl-03-lighthouse-besu"", supernode=""False""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-04-lighthouse-besu:5054"", job=""cl-04-lighthouse-besu"", service=""cl-04-lighthouse-besu"", supernode=""False""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-05-lighthouse-besu:5054"", job=""cl-05-lighthouse-besu"", service=""cl-05-lighthouse-besu"", supernode=""False""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-06-lighthouse-besu:5054"", job=""cl-06-lighthouse-besu"", service=""cl-06-lighthouse-besu"", supernode=""False""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-07-lighthouse-besu:5054"", job=""cl-07-lighthouse-besu"", service=""cl-07-lighthouse-besu"", supernode=""False""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-08-lighthouse-besu:5054"", job=""cl-08-lighthouse-besu"", service=""cl-08-lighthouse-besu"", supernode=""False""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-09-lighthouse-besu:5054"", job=""cl-09-lighthouse-besu"", service=""cl-09-lighthouse-besu"", supernode=""False""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-10-lighthouse-besu:5054"", job=""cl-10-lighthouse-besu"", service=""cl-10-lighthouse-besu"", supernode=""False""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-11-lighthouse-besu:5054"", job=""cl-11-lighthouse-besu"", service=""cl-11-lighthouse-besu"", supernode=""False""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-12-lighthouse-besu:5054"", job=""cl-12-lighthouse-besu"", service=""cl-12-lighthouse-besu"", supernode=""False""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-13-lighthouse-besu:5054"", job=""cl-13-lighthouse-besu"", service=""cl-13-lighthouse-besu"", supernode=""False""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-14-lighthouse-besu:5054"", job=""cl-14-lighthouse-besu"", service=""cl-14-lighthouse-besu"", supernode=""False""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-15-lighthouse-besu:5054"", job=""cl-15-lighthouse-besu"", service=""cl-15-lighthouse-besu"", supernode=""False""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-12-lighthouse-besu:5054"", job=""cl-12-lighthouse-besu"", service=""cl-12-lighthouse-besu"", supernode=""False""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-11-lighthouse-besu:5054"", job=""cl-11-lighthouse-besu"", service=""cl-11-lighthouse-besu"", supernode=""False""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-02-lighthouse-besu:5054"", job=""cl-02-lighthouse-besu"", service=""cl-02-lighthouse-besu"", supernode=""False""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-10-lighthouse-besu:5054"", job=""cl-10-lighthouse-besu"", service=""cl-10-lighthouse-besu"", supernode=""False""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-05-lighthouse-besu:5054"", job=""cl-05-lighthouse-besu"", service=""cl-05-lighthouse-besu"", supernode=""False""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-09-lighthouse-besu:5054"", job=""cl-09-lighthouse-besu"", service=""cl-09-lighthouse-besu"", supernode=""False""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-04-lighthouse-besu:5054"", job=""cl-04-lighthouse-besu"", service=""cl-04-lighthouse-besu"", supernode=""False""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-07-lighthouse-besu:5054"", job=""cl-07-lighthouse-besu"", service=""cl-07-lighthouse-besu"", supernode=""False""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-14-lighthouse-besu:5054"", job=""cl-14-lighthouse-besu"", service=""cl-14-lighthouse-besu"", supernode=""False""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-06-lighthouse-besu:5054"", job=""cl-06-lighthouse-besu"", service=""cl-06-lighthouse-besu"", supernode=""False""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-01-lighthouse-besu:5054"", job=""cl-01-lighthouse-besu"", service=""cl-01-lighthouse-besu"", supernode=""False""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-15-lighthouse-besu:5054"", job=""cl-15-lighthouse-besu"", service=""cl-15-lighthouse-besu"", supernode=""False""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-03-lighthouse-besu:5054"", job=""cl-03-lighthouse-besu"", service=""cl-03-lighthouse-besu"", supernode=""False""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-13-lighthouse-besu:5054"", job=""cl-13-lighthouse-besu"", service=""cl-13-lighthouse-besu"", supernode=""False""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-08-lighthouse-besu:5054"", job=""cl-08-lighthouse-besu"", service=""cl-08-lighthouse-besu"", supernode=""False""}"
2025-11-16 04:06:00,789 kb/s,744 kb/s,701 kb/s,725 kb/s,732 kb/s,711 kb/s,712 kb/s,734 kb/s,693 kb/s,740 kb/s,726 kb/s,746 kb/s,686 kb/s,705 kb/s,799 kb/s,,,,,,,,,,,,,,,
2025-11-16 04:06:15,803 kb/s,747 kb/s,707 kb/s,739 kb/s,712 kb/s,723 kb/s,730 kb/s,730 kb/s,685 kb/s,737 kb/s,733 kb/s,751 kb/s,694 kb/s,714 kb/s,808 kb/s,,,,,,,,,,,,,,,
2025-11-16 04:06:30,799 kb/s,748 kb/s,720 kb/s,755 kb/s,725 kb/s,724 kb/s,732 kb/s,732 kb/s,701 kb/s,750 kb/s,715 kb/s,753 kb/s,713 kb/s,720 kb/s,805 kb/s,,,,,,,,,,,,,,,
2025-11-16 04:06:45,793 kb/s,757 kb/s,716 kb/s,756 kb/s,718 kb/s,718 kb/s,729 kb/s,759 kb/s,687 kb/s,753 kb/s,737 kb/s,778 kb/s,707 kb/s,706 kb/s,796 kb/s,,,,,,,,,,,,,,,
2025-11-16 04:07:00,811 kb/s,748 kb/s,744 kb/s,754 kb/s,706 kb/s,716 kb/s,726 kb/s,767 kb/s,694 kb/s,737 kb/s,730 kb/s,786 kb/s,728 kb/s,692 kb/s,817 kb/s,,,,,,,,,,,,,,,
2025-11-16 04:07:15,815 kb/s,754 kb/s,739 kb/s,762 kb/s,684 kb/s,726 kb/s,739 kb/s,769 kb/s,692 kb/s,720 kb/s,745 kb/s,775 kb/s,730 kb/s,704 kb/s,820 kb/s,,,,,,,,,,,,,,,
2025-11-16 04:07:30,811 kb/s,751 kb/s,752 kb/s,773 kb/s,700 kb/s,722 kb/s,748 kb/s,764 kb/s,710 kb/s,725 kb/s,733 kb/s,774 kb/s,736 kb/s,710 kb/s,815 kb/s,,,,,,,,,,,,,,,
2025-11-16 04:07:45,786 kb/s,763 kb/s,743 kb/s,764 kb/s,698 kb/s,709 kb/s,747 kb/s,786 kb/s,701 kb/s,739 kb/s,756 kb/s,787 kb/s,719 kb/s,703 kb/s,810 kb/s,,,,,,,,,,,,,,,
2025-11-16 04:08:00,788 kb/s,765 kb/s,758 kb/s,756 kb/s,689 kb/s,707 kb/s,731 kb/s,797 kb/s,696 kb/s,733 kb/s,748 kb/s,778 kb/s,734 kb/s,699 kb/s,834 kb/s,,,,,,,,,,,,,,,
2025-11-16 04:08:15,796 kb/s,755 kb/s,747 kb/s,758 kb/s,673 kb/s,727 kb/s,736 kb/s,795 kb/s,681 kb/s,726 kb/s,756 kb/s,772 kb/s,733 kb/s,711 kb/s,839 kb/s,,,,,,,,,,,,,,,
2025-11-16 04:08:30,788 kb/s,753 kb/s,750 kb/s,777 kb/s,683 kb/s,728 kb/s,742 kb/s,777 kb/s,686 kb/s,737 kb/s,739 kb/s,753 kb/s,747 kb/s,715 kb/s,832 kb/s,,,,,,,,,,,,,,,
2025-11-16 04:08:45,777 kb/s,761 kb/s,733 kb/s,768 kb/s,685 kb/s,726 kb/s,735 kb/s,795 kb/s,682 kb/s,734 kb/s,761 kb/s,772 kb/s,737 kb/s,705 kb/s,823 kb/s,,,,,,,,,,,,,,,
2025-11-16 04:09:00,782 kb/s,753 kb/s,754 kb/s,766 kb/s,682 kb/s,704 kb/s,729 kb/s,805 kb/s,686 kb/s,721 kb/s,753 kb/s,781 kb/s,757 kb/s,703 kb/s,845 kb/s,,,,,,,,,,,,,,,
2025-11-16 04:09:15,785 kb/s,747 kb/s,746 kb/s,774 kb/s,673 kb/s,707 kb/s,737 kb/s,794 kb/s,671 kb/s,714 kb/s,771 kb/s,772 kb/s,759 kb/s,712 kb/s,852 kb/s,,,,,,,,,,,,,,,
2025-11-16 04:09:30,780 kb/s,747 kb/s,755 kb/s,781 kb/s,688 kb/s,709 kb/s,741 kb/s,777 kb/s,686 kb/s,725 kb/s,752 kb/s,755 kb/s,762 kb/s,714 kb/s,846 kb/s,,,,,,,,,,,,,,,
2025-11-16 04:09:45,774 kb/s,749 kb/s,732 kb/s,776 kb/s,691 kb/s,705 kb/s,736 kb/s,799 kb/s,679 kb/s,735 kb/s,769 kb/s,781 kb/s,741 kb/s,708 kb/s,834 kb/s,,,,,,,,,,,,,,,
2025-11-16 04:10:00,790 kb/s,742 kb/s,753 kb/s,767 kb/s,682 kb/s,689 kb/s,732 kb/s,803 kb/s,686 kb/s,723 kb/s,761 kb/s,784 kb/s,756 kb/s,693 kb/s,848 kb/s,,,,,,,,,,,,,,,
2025-11-16 04:10:15,797 kb/s,731 kb/s,746 kb/s,761 kb/s,673 kb/s,707 kb/s,748 kb/s,791 kb/s,680 kb/s,713 kb/s,770 kb/s,779 kb/s,741 kb/s,705 kb/s,855 kb/s,,,,,,,,,,,,,,,
2025-11-16 04:10:30,794 kb/s,719 kb/s,758 kb/s,765 kb/s,680 kb/s,712 kb/s,745 kb/s,774 kb/s,695 kb/s,728 kb/s,748 kb/s,768 kb/s,746 kb/s,710 kb/s,845 kb/s,,,,,,,,,,,,,,,
2025-11-16 04:10:45,788 kb/s,726 kb/s,732 kb/s,755 kb/s,674 kb/s,709 kb/s,736 kb/s,798 kb/s,689 kb/s,740 kb/s,762 kb/s,786 kb/s,730 kb/s,696 kb/s,836 kb/s,,,,,,,,,,,,,,,
2025-11-16 04:11:00,797 kb/s,716 kb/s,751 kb/s,751 kb/s,669 kb/s,704 kb/s,728 kb/s,802 kb/s,691 kb/s,734 kb/s,755 kb/s,784 kb/s,749 kb/s,696 kb/s,849 kb/s,,,,,,,,,,,,,,,
2025-11-16 04:11:15,794 kb/s,711 kb/s,751 kb/s,749 kb/s,653 kb/s,728 kb/s,734 kb/s,793 kb/s,680 kb/s,733 kb/s,767 kb/s,781 kb/s,739 kb/s,705 kb/s,855 kb/s,,,,,,,,,,,,,,,
2025-11-16 04:11:30,784 kb/s,720 kb/s,762 kb/s,759 kb/s,661 kb/s,731 kb/s,731 kb/s,780 kb/s,692 kb/s,744 kb/s,748 kb/s,768 kb/s,745 kb/s,711 kb/s,847 kb/s,,,,,,,,,,,,,,,
2025-11-16 04:11:45,770 kb/s,729 kb/s,735 kb/s,757 kb/s,661 kb/s,713 kb/s,719 kb/s,796 kb/s,680 kb/s,748 kb/s,771 kb/s,791 kb/s,727 kb/s,701 kb/s,832 kb/s,,,,,,,,,,,,,,,
2025-11-16 04:12:00,788 kb/s,718 kb/s,757 kb/s,751 kb/s,648 kb/s,702 kb/s,716 kb/s,790 kb/s,685 kb/s,745 kb/s,762 kb/s,799 kb/s,750 kb/s,691 kb/s,853 kb/s,,,,,,,,,,,,,,,
2025-11-16 04:12:15,789 kb/s,716 kb/s,749 kb/s,752 kb/s,631 kb/s,719 kb/s,718 kb/s,786 kb/s,674 kb/s,748 kb/s,774 kb/s,783 kb/s,747 kb/s,694 kb/s,858 kb/s,,,,,,,,,,,,,,,
2025-11-16 04:12:30,789 kb/s,707 kb/s,755 kb/s,758 kb/s,635 kb/s,726 kb/s,722 kb/s,759 kb/s,687 kb/s,750 kb/s,750 kb/s,781 kb/s,757 kb/s,700 kb/s,851 kb/s,,,,,,,,,,,,,,,
2025-11-16 04:12:45,785 kb/s,721 kb/s,740 kb/s,750 kb/s,628 kb/s,720 kb/s,723 kb/s,775 kb/s,683 kb/s,749 kb/s,765 kb/s,808 kb/s,738 kb/s,688 kb/s,842 kb/s,,,,,,,,,,,,,,,
2025-11-16 04:13:00,803 kb/s,714 kb/s,764 kb/s,746 kb/s,615 kb/s,706 kb/s,716 kb/s,771 kb/s,684 kb/s,750 kb/s,760 kb/s,806 kb/s,753 kb/s,682 kb/s,856 kb/s,,,,,,,,,,,,,,,
2025-11-16 04:13:15,809 kb/s,706 kb/s,760 kb/s,747 kb/s,602 kb/s,723 kb/s,722 kb/s,764 kb/s,679 kb/s,739 kb/s,772 kb/s,800 kb/s,747 kb/s,692 kb/s,862 kb/s,,,,,,,,,,,,,,,
2025-11-16 04:13:30,803 kb/s,699 kb/s,774 kb/s,758 kb/s,612 kb/s,727 kb/s,731 kb/s,752 kb/s,690 kb/s,751 kb/s,741 kb/s,792 kb/s,755 kb/s,697 kb/s,857 kb/s,,,,,,,,,,,,,,,
2025-11-16 04:13:45,797 kb/s,705 kb/s,758 kb/s,746 kb/s,613 kb/s,723 kb/s,718 kb/s,771 kb/s,682 kb/s,757 kb/s,752 kb/s,815 kb/s,731 kb/s,685 kb/s,841 kb/s,,,,,,,,,,,,,,,
2025-11-16 04:14:00,810 kb/s,705 kb/s,771 kb/s,735 kb/s,600 kb/s,723 kb/s,722 kb/s,770 kb/s,691 kb/s,751 kb/s,741 kb/s,820 kb/s,743 kb/s,671 kb/s,858 kb/s,,,,,,,,,,,,,,,
2025-11-16 04:14:15,815 kb/s,703 kb/s,764 kb/s,735 kb/s,588 kb/s,743 kb/s,736 kb/s,753 kb/s,678 kb/s,745 kb/s,756 kb/s,812 kb/s,739 kb/s,684 kb/s,858 kb/s,,,,,,,,,,,,,,,
2025-11-16 04:14:30,797 kb/s,703 kb/s,769 kb/s,745 kb/s,594 kb/s,742 kb/s,735 kb/s,741 kb/s,686 kb/s,752 kb/s,736 kb/s,791 kb/s,739 kb/s,683 kb/s,850 kb/s,,,,,,,,,,,,,,,
2025-11-16 04:14:45,788 kb/s,714 kb/s,736 kb/s,737 kb/s,594 kb/s,733 kb/s,730 kb/s,761 kb/s,677 kb/s,757 kb/s,751 kb/s,803 kb/s,723 kb/s,680 kb/s,833 kb/s,,,,,,,,,,,,,,,
2025-11-16 04:15:00,783 kb/s,712 kb/s,743 kb/s,737 kb/s,584 kb/s,716 kb/s,716 kb/s,775 kb/s,679 kb/s,742 kb/s,738 kb/s,800 kb/s,750 kb/s,672 kb/s,846 kb/s,,,,,,,,,,,,,,,
2025-11-16 04:15:15,775 kb/s,713 kb/s,728 kb/s,739 kb/s,572 kb/s,721 kb/s,735 kb/s,771 kb/s,665 kb/s,730 kb/s,748 kb/s,787 kb/s,737 kb/s,681 kb/s,849 kb/s,,,,,,,,,,,,,,,
2025-11-16 04:15:27,,,,,,,,,,,,,,,,775 kb/s,731 kb/s,714 kb/s,735 kb/s,577 kb/s,671 kb/s,745 kb/s,737 kb/s,685 kb/s,719 kb/s,760 kb/s,837 kb/s,741 kb/s,739 kb/s,759 kb/s
