"Time","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-01-lighthouse-nethermind:5054"", job=""cl-01-lighthouse-nethermind"", service=""cl-01-lighthouse-nethermind"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-02-lighthouse-nethermind:5054"", job=""cl-02-lighthouse-nethermind"", service=""cl-02-lighthouse-nethermind"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-03-lighthouse-nethermind:5054"", job=""cl-03-lighthouse-nethermind"", service=""cl-03-lighthouse-nethermind"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-04-lighthouse-nethermind:5054"", job=""cl-04-lighthouse-nethermind"", service=""cl-04-lighthouse-nethermind"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-05-lighthouse-nethermind:5054"", job=""cl-05-lighthouse-nethermind"", service=""cl-05-lighthouse-nethermind"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-06-lighthouse-nethermind:5054"", job=""cl-06-lighthouse-nethermind"", service=""cl-06-lighthouse-nethermind"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-07-lighthouse-nethermind:5054"", job=""cl-07-lighthouse-nethermind"", service=""cl-07-lighthouse-nethermind"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-08-lighthouse-nethermind:5054"", job=""cl-08-lighthouse-nethermind"", service=""cl-08-lighthouse-nethermind"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-09-lighthouse-nethermind:5054"", job=""cl-09-lighthouse-nethermind"", service=""cl-09-lighthouse-nethermind"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-10-lighthouse-nethermind:5054"", job=""cl-10-lighthouse-nethermind"", service=""cl-10-lighthouse-nethermind"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-11-lighthouse-nethermind:5054"", job=""cl-11-lighthouse-nethermind"", service=""cl-11-lighthouse-nethermind"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-12-lighthouse-nethermind:5054"", job=""cl-12-lighthouse-nethermind"", service=""cl-12-lighthouse-nethermind"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-11-lighthouse-nethermind:5054"", job=""cl-11-lighthouse-nethermind"", service=""cl-11-lighthouse-nethermind"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-06-lighthouse-nethermind:5054"", job=""cl-06-lighthouse-nethermind"", service=""cl-06-lighthouse-nethermind"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-08-lighthouse-nethermind:5054"", job=""cl-08-lighthouse-nethermind"", service=""cl-08-lighthouse-nethermind"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-07-lighthouse-nethermind:5054"", job=""cl-07-lighthouse-nethermind"", service=""cl-07-lighthouse-nethermind"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-05-lighthouse-nethermind:5054"", job=""cl-05-lighthouse-nethermind"", service=""cl-05-lighthouse-nethermind"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-10-lighthouse-nethermind:5054"", job=""cl-10-lighthouse-nethermind"", service=""cl-10-lighthouse-nethermind"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-04-lighthouse-nethermind:5054"", job=""cl-04-lighthouse-nethermind"", service=""cl-04-lighthouse-nethermind"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-03-lighthouse-nethermind:5054"", job=""cl-03-lighthouse-nethermind"", service=""cl-03-lighthouse-nethermind"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-12-lighthouse-nethermind:5054"", job=""cl-12-lighthouse-nethermind"", service=""cl-12-lighthouse-nethermind"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-09-lighthouse-nethermind:5054"", job=""cl-09-lighthouse-nethermind"", service=""cl-09-lighthouse-nethermind"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-01-lighthouse-nethermind:5054"", job=""cl-01-lighthouse-nethermind"", service=""cl-01-lighthouse-nethermind"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-02-lighthouse-nethermind:5054"", job=""cl-02-lighthouse-nethermind"", service=""cl-02-lighthouse-nethermind"", supernode=""True""}"
2025-11-28 22:41:00,935 kb/s,761 kb/s,736 kb/s,785 kb/s,802 kb/s,800 kb/s,864 kb/s,852 kb/s,817 kb/s,824 kb/s,789 kb/s,683 kb/s,,,,,,,,,,,,
2025-11-28 22:41:15,972 kb/s,775 kb/s,763 kb/s,819 kb/s,846 kb/s,851 kb/s,914 kb/s,881 kb/s,846 kb/s,863 kb/s,802 kb/s,709 kb/s,,,,,,,,,,,,
2025-11-28 22:41:30,1.00 Mb/s,798 kb/s,786 kb/s,833 kb/s,842 kb/s,854 kb/s,913 kb/s,894 kb/s,855 kb/s,867 kb/s,823 kb/s,712 kb/s,,,,,,,,,,,,
2025-11-28 22:41:45,1.01 Mb/s,800 kb/s,785 kb/s,826 kb/s,851 kb/s,868 kb/s,927 kb/s,897 kb/s,878 kb/s,860 kb/s,832 kb/s,729 kb/s,,,,,,,,,,,,
2025-11-28 22:42:00,996 kb/s,801 kb/s,807 kb/s,847 kb/s,836 kb/s,861 kb/s,908 kb/s,926 kb/s,889 kb/s,867 kb/s,847 kb/s,746 kb/s,,,,,,,,,,,,
2025-11-28 22:42:15,981 kb/s,792 kb/s,817 kb/s,849 kb/s,861 kb/s,883 kb/s,927 kb/s,925 kb/s,881 kb/s,872 kb/s,837 kb/s,745 kb/s,,,,,,,,,,,,
2025-11-28 22:42:30,1.01 Mb/s,810 kb/s,832 kb/s,847 kb/s,856 kb/s,882 kb/s,928 kb/s,916 kb/s,880 kb/s,864 kb/s,862 kb/s,746 kb/s,,,,,,,,,,,,
2025-11-28 22:42:45,1.01 Mb/s,816 kb/s,816 kb/s,840 kb/s,879 kb/s,895 kb/s,931 kb/s,908 kb/s,896 kb/s,865 kb/s,860 kb/s,757 kb/s,,,,,,,,,,,,
2025-11-28 22:43:00,998 kb/s,816 kb/s,833 kb/s,852 kb/s,863 kb/s,876 kb/s,925 kb/s,939 kb/s,904 kb/s,881 kb/s,870 kb/s,764 kb/s,,,,,,,,,,,,
2025-11-28 22:43:15,983 kb/s,806 kb/s,828 kb/s,852 kb/s,889 kb/s,893 kb/s,961 kb/s,940 kb/s,898 kb/s,893 kb/s,858 kb/s,762 kb/s,,,,,,,,,,,,
2025-11-28 22:43:30,1.01 Mb/s,821 kb/s,837 kb/s,847 kb/s,885 kb/s,895 kb/s,960 kb/s,931 kb/s,897 kb/s,896 kb/s,875 kb/s,764 kb/s,,,,,,,,,,,,
2025-11-28 22:43:45,1.01 Mb/s,818 kb/s,830 kb/s,842 kb/s,895 kb/s,906 kb/s,968 kb/s,921 kb/s,914 kb/s,898 kb/s,873 kb/s,766 kb/s,,,,,,,,,,,,
2025-11-28 22:44:00,997 kb/s,815 kb/s,849 kb/s,858 kb/s,877 kb/s,886 kb/s,943 kb/s,929 kb/s,918 kb/s,910 kb/s,879 kb/s,776 kb/s,,,,,,,,,,,,
2025-11-28 22:44:15,987 kb/s,810 kb/s,848 kb/s,859 kb/s,898 kb/s,914 kb/s,983 kb/s,928 kb/s,920 kb/s,913 kb/s,866 kb/s,770 kb/s,,,,,,,,,,,,
2025-11-28 22:44:30,1.01 Mb/s,832 kb/s,855 kb/s,862 kb/s,898 kb/s,914 kb/s,980 kb/s,932 kb/s,913 kb/s,909 kb/s,877 kb/s,781 kb/s,,,,,,,,,,,,
2025-11-28 22:44:45,1.02 Mb/s,834 kb/s,832 kb/s,851 kb/s,911 kb/s,924 kb/s,988 kb/s,918 kb/s,929 kb/s,905 kb/s,870 kb/s,784 kb/s,,,,,,,,,,,,
2025-11-28 22:45:00,1.02 Mb/s,832 kb/s,856 kb/s,860 kb/s,891 kb/s,902 kb/s,981 kb/s,936 kb/s,939 kb/s,913 kb/s,879 kb/s,795 kb/s,,,,,,,,,,,,
2025-11-28 22:45:15,1.02 Mb/s,829 kb/s,851 kb/s,865 kb/s,914 kb/s,924 kb/s,985 kb/s,948 kb/s,925 kb/s,916 kb/s,867 kb/s,789 kb/s,,,,,,,,,,,,
2025-11-28 22:45:30,1.04 Mb/s,854 kb/s,865 kb/s,858 kb/s,917 kb/s,923 kb/s,982 kb/s,947 kb/s,916 kb/s,908 kb/s,884 kb/s,789 kb/s,,,,,,,,,,,,
2025-11-28 22:45:45,1.03 Mb/s,855 kb/s,838 kb/s,846 kb/s,935 kb/s,937 kb/s,991 kb/s,947 kb/s,931 kb/s,905 kb/s,880 kb/s,795 kb/s,,,,,,,,,,,,
2025-11-28 22:46:00,1.02 Mb/s,850 kb/s,859 kb/s,852 kb/s,926 kb/s,910 kb/s,982 kb/s,966 kb/s,935 kb/s,914 kb/s,889 kb/s,802 kb/s,,,,,,,,,,,,
2025-11-28 22:46:15,1.01 Mb/s,838 kb/s,852 kb/s,853 kb/s,946 kb/s,935 kb/s,1.00 Mb/s,967 kb/s,926 kb/s,918 kb/s,876 kb/s,799 kb/s,,,,,,,,,,,,
2025-11-28 22:46:30,1.03 Mb/s,863 kb/s,859 kb/s,850 kb/s,942 kb/s,928 kb/s,1.00 Mb/s,956 kb/s,914 kb/s,923 kb/s,882 kb/s,797 kb/s,,,,,,,,,,,,
2025-11-28 22:46:45,1.04 Mb/s,861 kb/s,841 kb/s,840 kb/s,958 kb/s,938 kb/s,1.01 Mb/s,938 kb/s,935 kb/s,926 kb/s,874 kb/s,799 kb/s,,,,,,,,,,,,
2025-11-28 22:47:00,1.03 Mb/s,857 kb/s,851 kb/s,851 kb/s,936 kb/s,920 kb/s,998 kb/s,958 kb/s,948 kb/s,948 kb/s,882 kb/s,811 kb/s,,,,,,,,,,,,
2025-11-28 22:47:15,1.01 Mb/s,848 kb/s,839 kb/s,853 kb/s,958 kb/s,941 kb/s,1.01 Mb/s,967 kb/s,944 kb/s,965 kb/s,862 kb/s,806 kb/s,,,,,,,,,,,,
2025-11-28 22:47:30,1.04 Mb/s,865 kb/s,841 kb/s,850 kb/s,944 kb/s,934 kb/s,1.01 Mb/s,959 kb/s,943 kb/s,953 kb/s,870 kb/s,809 kb/s,,,,,,,,,,,,
2025-11-28 22:47:45,1.05 Mb/s,870 kb/s,821 kb/s,841 kb/s,957 kb/s,938 kb/s,1.01 Mb/s,937 kb/s,956 kb/s,938 kb/s,857 kb/s,805 kb/s,,,,,,,,,,,,
2025-11-28 22:48:00,1.04 Mb/s,867 kb/s,842 kb/s,853 kb/s,932 kb/s,919 kb/s,981 kb/s,968 kb/s,969 kb/s,954 kb/s,864 kb/s,805 kb/s,,,,,,,,,,,,
2025-11-28 22:48:15,1.04 Mb/s,859 kb/s,834 kb/s,853 kb/s,952 kb/s,933 kb/s,1.00 Mb/s,968 kb/s,965 kb/s,951 kb/s,845 kb/s,797 kb/s,,,,,,,,,,,,
2025-11-28 22:48:30,1.06 Mb/s,878 kb/s,836 kb/s,851 kb/s,941 kb/s,932 kb/s,996 kb/s,961 kb/s,949 kb/s,939 kb/s,862 kb/s,797 kb/s,,,,,,,,,,,,
2025-11-28 22:48:45,1.06 Mb/s,876 kb/s,812 kb/s,841 kb/s,954 kb/s,939 kb/s,1.00 Mb/s,951 kb/s,964 kb/s,929 kb/s,859 kb/s,796 kb/s,,,,,,,,,,,,
2025-11-28 22:49:00,1.06 Mb/s,867 kb/s,823 kb/s,864 kb/s,931 kb/s,915 kb/s,974 kb/s,964 kb/s,968 kb/s,941 kb/s,873 kb/s,802 kb/s,,,,,,,,,,,,
2025-11-28 22:49:15,1.04 Mb/s,851 kb/s,810 kb/s,866 kb/s,952 kb/s,927 kb/s,978 kb/s,962 kb/s,952 kb/s,948 kb/s,860 kb/s,792 kb/s,,,,,,,,,,,,
2025-11-28 22:49:30,1.05 Mb/s,858 kb/s,805 kb/s,860 kb/s,945 kb/s,918 kb/s,969 kb/s,948 kb/s,940 kb/s,940 kb/s,876 kb/s,788 kb/s,,,,,,,,,,,,
2025-11-28 22:49:45,1.05 Mb/s,856 kb/s,781 kb/s,849 kb/s,951 kb/s,932 kb/s,973 kb/s,932 kb/s,952 kb/s,939 kb/s,864 kb/s,790 kb/s,,,,,,,,,,,,
2025-11-28 22:50:00,1.03 Mb/s,848 kb/s,790 kb/s,860 kb/s,928 kb/s,912 kb/s,963 kb/s,944 kb/s,949 kb/s,938 kb/s,861 kb/s,792 kb/s,,,,,,,,,,,,
2025-11-28 22:50:15,1.01 Mb/s,830 kb/s,776 kb/s,856 kb/s,942 kb/s,927 kb/s,978 kb/s,941 kb/s,939 kb/s,942 kb/s,840 kb/s,783 kb/s,,,,,,,,,,,,
2025-11-28 22:50:30,1.05 Mb/s,833 kb/s,779 kb/s,847 kb/s,931 kb/s,921 kb/s,962 kb/s,935 kb/s,924 kb/s,939 kb/s,853 kb/s,775 kb/s,,,,,,,,,,,,
2025-11-28 22:50:45,1.05 Mb/s,832 kb/s,752 kb/s,842 kb/s,933 kb/s,928 kb/s,956 kb/s,918 kb/s,939 kb/s,927 kb/s,839 kb/s,773 kb/s,,,,,,,,,,,,
